from,to
0008fc7c2a275f8416a86d476569006463c287ab,volume::heart::2021::14
0008fcf2605c3260c76a1dee433f6cd4cfbcdb83,volume::mind & society::2025::20
0009095026dba71deafafd59f7832317508c5a47,volume::applied intelligence (boston)::2024::5
00090aa72943991c7a444398f76d110defbc86e3,volume::computational geosciences::2007::17
0009143f17ed360f5e5df84da8343b2c9769bc00,volume::physical review d::2023::18
0009185600182e85f80aa79a939ea7bb4a836230,volume::joiv: international journal on informatics visualization::2023::5
000128c284ebc1005135bfce49d7525e05519d42,volume::journal of physics: conference series::2023::11
00031feb22385e52eda39cea54faba4140ea4b87,volume::genome biology::2001::9
0005118cecae3a950908dbe3d71fb5a3bfef67ca,volume::italian national conference on sensors::2023::17
0005b409b6514da7dad30b0ce4415a3ea2b43bd2,"volume::medicine, science and the law::2022::6"
0005c04c922785a9e9649e8746f9ce088ce1edbe,volume::scientific reports::2023::18
0006105c3adffd93d40630c60d1a13d12ca74301,volume::security and communication networks::2023::13
00061f6bd4062126de51de0907a6441395a11610,"volume::european journal of obstetrics, gynecology, and reproductive biology::2022::12"
000679fd7ea9b36d2b9ecc9427fae9ebdf3da40a,volume::journal of the american medical association (jama)::2002::5
0007090352f992d72ae84a64352be5d23566f85a,volume::communication systems and applications::2003::7
00082d0936a0bdeb2d1e9d23915d224d5031f5ee,volume::international journal of engineering and computer science::2019::12
00089b75d70c19e3cf8b26f9f48a26d5ca86b3f8,volume::gir@sigspatial::2018::6
0008e2735c7fabd74393ef7aceb40c1542cfe219,volume::scientific reports::2018::8
0009e84bbb8cf977819b444d8e7f9b9d463183cf,volume::balneo and prm research journal::2024::9
0009ffd1c03dfc1eb6cd4b9e9300de0cbfa1dd22,volume::eurasip journal on wireless communications and networking::2016::12
000a0e43091625c14f5a45c357064daec49dca42,volume::international journal of data science and advanced analytics::2022::20
000ae2f9a7afde0523184bd0113966e1dec24032,volume::jurnal surya teknika::2023::3
000b6bd77cb3b90c436b1e77b69354f5b41adb0e,volume::international conference on big knowledge::2017::5
000ba252abd6ebfc75b6d67fe9d0097060595104,volume::endocrine abstracts::2023::15
000bfcf7a0939a3ef1d0f4c7815412ba5c6c1a3d,volume::ieee international conference on embedded and real-time computing systems and applications::2023::1
000dca71877ed893ed8bfd6ad2dcd3a3f7abff90,volume::international symposium on autonomous decentralized systems::2023::6
000deca85dee4b5a9b22bd377c58df8db973033b,volume::international journal for quality research::2023::15
000e0cb4a00645aa604a59c278c7d5e9087892b1,volume::american journal of pathology::2021::10
000e47dbaa0800339ed72ccbbc278aee10789f4d,volume::international journal of geographical information science::2018::1
000e71d7a24b97355e01d16267bce41cc1af100d,volume::healthcare::2022::19
000e90aa4d5ce7e0ef87f7840eb696eb149c9077,volume::plos one::2026::11
000f957a559f761c18d720e40bb3587150949922,volume::cogent business &amp; management::2025::9
00103fcfd5dfb47978189461b7318e8ca0d5a8e6,volume::international journal of basic &amp; clinical pharmacology::2024::5
0010a7e4a95fe3430912ba43db53d75e2aa9456c,volume::international conference on information systems and computer aided education::2021::15
0010e82a01f0f320af023b2371fdbc61e29b697e,volume::journal of supercomputing::2014::8
0010ecf40e97d4ae79577a06ba0dcf2c57f7d10a,volume::genetics and clinical genomics::2024::17
001208c2ef1a604302bda12de402fde3409eb712,volume::kalam: jurnal agama dan sosial humaniora::2024::16
00124054c1d78bc36feb5579df2b9460135ccc63,volume::international journal of intelligent systems::2024::15
00124d0c05901f82a7f3736d2a5693b65f853665,volume::journal of education technology::2024::11
0012e53b5e96469c788fe9a31c8c0ef6785285d1,volume::international symposium on computers and communications::2023::5
00143770977c3b06859c08f9a67a6c167b7ec623,volume::quantitative science studies::2023::6
00144591d3900a181db0c3b5d35f2c2ad820cfe4,volume::european respiratory journal::2011::10
0014622369bd84a22669010ca7e1d6288e52c47f,volume::the international journal of electrical engineering & education::2021::2
00148a81ff6b2d8376144d6b2215ab39504b8154,volume::bigdata congress [services society]::2013::12
0014925076040f00debc5b8e6ba59727375ba46e,volume::breast cancer research and treatment::2011::13
00150fd38e66d5460bafd5aab90a40140e8de154,volume::irish university review::2023::14
0016c8f1b62efc7123e6bd52ac651f324d5f8d6f,volume::2019 ieee embs international conference on biomedical & health informatics (bhi)::2019::4
0017752baaeb441df45e5551f8ead584017de882,volume::sice journal of control measurement and system integration::2023::18
00182904badd5a98d55ca9844797b2c0918d0c2f,volume::ieee transactions on big data::2020::2
0018847ff798624045247b88a2ef891875716354,volume::big data & society::2017::1
001a3df5191e99ac9499730c710826f8ddf034ca,volume::international journal of law and policy::2024::19
001a7f4a72cadfd2e099b5bd4cc503fa874bb0da,volume::legal horizons::2025::1
001ae421aee10c19ff310b83910d63b9fc223625,volume::cancers::2022::7
001be2b66c4e6f24231528e9f5cc89185512eff6,volume::esteem journal of english education study programme::2025::11
001c4e8d8f6b26490d6c9a7d88465fa5be654326,volume::international conference on software and data technologies::2007::19
001d55c10b639cd0f3f60060e5e1efa181be2977,volume::biotechnology and bioengineering::2002::2
001e4d3f04bb5c85d4933e62e1551a580baefe20,"volume::asilomar conference on signals, systems and computers::2018::18"
001fefb1277acdd40c522bf60870cfd737a43d37,volume::frontiers in energy research::2023::1
0020c5027fcfee6db569872f7cbe6e827358b3b3,volume::journal of critical social welfare::2023::12
0020d65e1c8d987a6502f92a481cd27187a8330d,volume::ieee conference on evolving and adaptive intelligent systems::2020::15
0022cc4918879868bf1af5f7e4bfac61f54d7eea,volume::operational research::1997::6
00230cd9e657dc77899f68bdd34cfaa46c657663,volume::international journal of advanced biochemistry research::2024::10
0023454428c251e03e876d941a2c8ea5be022a49,volume::journal of the advanced practitioner in oncology::2016::17
0024d71483f6941cd96fa18531835888e4d33259,volume::symmetry::2025::12
00256dfcf329e50b7189d9b1ecd0de9d5a8d0f47,volume::construction and architecture::2023::10
00257252f4609621d1dcf1d33e3559a4498e6c6b,volume::ieee access::2022::4
00263200e98a945d5312e7bad59c774b640cbbe5,volume::journal of risk and financial management::2023::11
00266a38961da837645eff614de69f6ec84306d5,volume::genomics data::2016::17
002674132262980e80cdd0671e786285bef4f34a,volume::industrial management & data systems::2023::2
0026ea8a0fd31bdc959a4b9ed4d449f3015be8d1,volume::big data and cognitive computing::2020::19
002711b4b35098f18f9ea1caf93c524686b090f3,volume::journal of affective disorders::2025::8
00278941260cac72d0ac34306dd0ec12767d6c83,volume::current genomics::2024::4
0028d5ce241a3b174193de2da96de1c069553c37,volume::modern economics &amp; management forum::2025::3
00296433175f54b52d49cb21f57ab608afe2d1bf,volume::molecular informatics::2015::16
002a013f85a5e3576096dc11e2ab65c2ed90708c,volume::zhongguo zhong yao za zhi = zhongguo zhongyao zazhi = china journal of chinese materia medica::2013::12
002b1e11d812e002fd50bff4ff7de0010cf827a5,"volume::ubiquitous computing, electronics & mobile communication conference::2019::15"
002b217be96fd10f6d742e6e92a679ad745b79dc,volume::pacific-asia conference on knowledge discovery and data mining::2015::19
002c5061dded54d175ee1d24b490b577db25a586,volume::waste management::2016::8
002d0bd5752e6c75bf88501fe733c7d461c84f74,volume::international journal of health planning and management::2022::13
002dbbc7b5570081c40aba6c1e2fe00c7f0a035d,volume::journal of innovation and development::2026::10
002dd89fdef19c5dc655d297b5faf58c80325562,volume::asian conference on intelligent information and database systems::2017::16
002eaab8e5be81a32f179a49e940958f1178ce92,volume::international conference on advanced cloud and big data::2016::19
002fbb30a896d2ca20889d261cb5fc32b44b34b5,volume::future generations computer systems::2018::17
002fe98acd0da07146ae711a8620cef535488681,volume::ieee international symposium on multimedia::2017::4
0030d0a8bc20ae67d5e32333bc740b1a91431c8f,volume::international journal of data science and artificial intelligence::2023::5
0032323ddf0dd5ed750dea175330298ecfabaa90,volume::science china materials::2024::20
003248b063c5974947be329060d350f660f71d4d,volume::fmdb transactions on sustainable intelligent networks::2024::18
00330ecf284ccf48e38826d8ebbd3ab4b88bd130,"volume::international conference on e-learning, e-education, and online training::2015::18"
00338c468b9f81b6e0394a889d475d73f2189129,volume::web search and data mining::2018::12
00339a085b8529999e9caf012e9d13a2f37e4cb9,volume::baikal research journal::2023::14
0033bf2fa370d512569454df4f18e7ce2c897e52,volume::international conference on advanced machine learning technologies and applications::2018::14
00343c31b05275828e99e7a9d7f1ef937f6c4aed,volume::gait & posture::2023::18
00343eeed99646891bf5a45a203048b3b3f1495b,volume::annals of internal medicine::2014::2
003449b70230a003f9a5665512706deb678c071a,volume::європейський науковий журнал економічних та фінансових інновацій::2025::18
0034b612f7c7c0baf706bb5343590aafeb42d033,volume::ethics and information technology::2019::3
003531402abcfa2aa8c3b19664f49a4b41bb23db,volume::ieee access::2021::5
003594182dc7ff149058c51adda89b95c4fb55f7,volume::jurnal komputer indonesia (ju-komi)::2025::9
00363b326b7a86cdab50557f717d37a9e5971931,volume::panhellenic conference on informatics::2022::5
0036962d1816ee86b47b735025ddb2a5b97090f9,volume::big data mining and analytics::2025::6
0036f772af094de7da5480cbdd2644b5db3094e0,volume::international journal of visual and performing arts::2024::16
0037ab9077715ff4e79e4a8a670220090d9b07d1,volume::jurnal office::2021::6
0037ae0a33d7f0f48bc372a8a4255603e997d509,volume::icbds::2022::6
00381b7d6777d97ee5a092cc0d87a2fa5bdb515a,volume::sustainability::2025::15
0039029bdb108912f3e33ed16ac8e687ec4118b8,volume::international conference on biomedical electronics and devices::2021::13
003943d943b54a464822044a53e808031d8abbfc,volume::syntax literate : jurnal ilmiah indonesia::2025::19
0039612e26b10bae2c82bcf5a79f34c8bdb961f5,volume::journal of environmental and public health::2023::19
003981d51ca330060d7aeaffa4454f327c37b0b7,volume::frontiers in social psychology::2025::3
003985b5d74db392e7f8bdcf821c1d59553dd2b3,volume::universe::2024::10
003afa70ce40a0e1961a83948ad598e3cd8fff8e,volume::ieee pes innovative smart grid technologies conference europe::2019::12
003b1a85df5dd1543e6f7742d0ff3fb5fb39d330,volume::many-task computing on grids and supercomputers::2009::5
003b7c407613446ba9926ce4bd1688bce74840f2,volume::international journal of new developments in engineering and society::2023::11
003bd599e33e427a4e6c3f0574472625fcf9e0c2,volume::biomarkers::2015::18
003bf44acac21e0700366b87fac3b58419fe3393,"volume::shanlax international journal of arts, science and humanities::2024::4"
003bfdcb01115ac4c5e899fa1726a95e93d2c785,volume::arxiv.org::2025::15
003c953833283ea90848a9e8bd41cc640c19c020,volume::cancer nursing::2014::9
003cc43635a2ab73d8251f12cb6fa8b84ccc778c,volume::international journal of performability engineering::2020::2
003d84569b9681e9c63236dc100fbfc809164ee1,volume::canadian journal of chemical engineering::2022::20
003d94f267746c5c1a48f216b006fba23b954301,volume::ieee access::2026::11
003dadd684445bdeacb638ba0d153e2aad975990,volume::ieee data engineering bulletin::2023::3
003dc1a907419d908f8f039a1709f7984b100636,volume::reviews in cardiovascular medicine::2024::17
003de1bb32a8c97486c0e29e4e41d4ba6df2a51f,"volume::моделирование, оптимизация и информационные технологии::2022::18"
003e55c2f9be98c0c5281b6d278e0108a582b4f1,volume::journal of public health research::2013::19
003e564165b9d2395ad0d1e113cecde983acebae,volume::jurnal gizi dan pangan::2025::1
003e95e9d76a7b280c3a67f6c571921deacc0703,volume::the journal of history and social sciences::2025::19
003fe33ee0bb44b3a0749cb9d0d6038f9173f61d,volume::environmental pollution::2024::17
00405a640446f517de91d8773e5171defc6da454,volume::panhellenic conference on informatics::2023::1
0040fbc24133d560c7de163f4bd7a32e07f9fd1e,volume::ieee access::2021::13
004103b066e7648def20de9d144255980a3b7817,volume::zhongguo zhong yao za zhi = zhongguo zhongyao zazhi = china journal of chinese materia medica::2022::17
004134855405ddd92f07e7aebd317a27d24628fa,"volume::acm international conference on bioinformatics, computational biology and biomedicine::2013::4"
00413d04e2682f222c2fa45d7bf5dc551093ac2e,volume::applied soft computing::2023::19
0042530a5790cef4d816baffebfdfdf216c272e8,volume::future generations computer systems::2018::7
0042cd168196bff2ec1f7ec8920867d18591edbd,"volume::j-lelc: journal of language education, linguistics, and culture::2022::4"
0042f46b46a6f0f754f44d95b85ba5f5d8d7ce7c,volume::інвестиції: практика та досвід::2025::2
00445fedfe30ce47a3fb204ed2a1f7eb31374246,volume::ieee network::2020::17
00449b099181d6a821bc47b10e4fd6a0d6b241d1,volume::chi extended abstracts::2018::4
0044c601098d7cda2c551d3c8111f4ad5440d6b1,volume::big data & society::2023::17
00454ca42c3de41dd1e968c1ac527cfa7095e34b,volume::ieee access::2019::15
00460ae32cc2d9b1429b7795df467bdddae01072,volume::ilkom jurnal ilmiah::2024::18
0046b6de7923cbea8f6e2ff096418c5532d41ce0,"volume::international conference on identification, information, and knowledge in the internet of things::2016::16"
0047110e62edb20e946f6d4e498e2506066c67ad,volume::annual international computer software and applications conference::2020::4
00471d6d46153ee7fe7fe1672e14d87e6f92c237,volume::2016 ieee international smart cities conference (isc2)::2016::9
0047cbaf0ea59d2447d45a264516a5a7547512ee,volume::the voice of creative research::2025::2
0047d39702aca6d5f8664aaf097418dcdf00045f,volume::world journal of advanced engineering technology and sciences::2025::10
00480c39b4436cf8e29a3b483c04532c89696496,volume::journal of nursing scholarship::2022::19
0049970065c18aa79a7eb7a4fa7551874a6fd0c8,volume::british medical journal::2024::1
0049ba922b168a17a96b539abbc5346bbf2af0b0,volume::euromicro symposium on digital systems design::2018::2
004bbc157232ea1dcf1e8300b68544be5d68282b,volume::international journal of applied engineering and management letters::2023::11
004be4915ce1095df30e691cbeea2a6c4c7e12e5,volume::journal of computing research and innovation::2024::10
004e1e48c8b5bf4d159d683d722604ee0ba37be1,volume::animal::2020::4
004ea742a20aed9dfd8ad4dd78ccbdf5ab3dd7d4,volume::wireless networks::2022::10
004fc5446eb021f00ee1b87f906b3bbf1cd219e3,volume::international conference on wirtschaftsinformatik::2019::18
004fce650b3026bd8ecb2122654ddf349525dd44,volume::compute::2013::2
00505005748886292f5911f9b66dd8ce962a926c,volume::indian journal of clinical biochemistry::2012::3
0050551c4c199e6c9cf10e6e775622fa6942f09c,volume::complex::2021::11
0050c11cfbdfeb672af8ffc545b0f69c708575f8,volume::oil information technology journal::2015::7
0050d2ff39a8d65f6a6e51b86d7c759ce78d805a,volume::journal of theoretical and applied electronic commerce research::2024::5
0051637078e98998d8c64bd0915b330bca2a92cc,volume::journal of automatic chemistry::1941::17
00533ffb9e6fea78aeb92333c406b874c36b8dd6,volume::экономика и предпринимательство::2020::17
00536d17bf0047336612f029f94d6cc75c7b7471,volume::psychological assessment::2018::6
00542ddd0260cc1106f696dcd606ad6bf11187df,volume::annual review of neuroscience::2025::17
00545e78f9ea8867530194b4419ebf6e0dd1ded3,volume::geological journal::2026::14
