authorId,name,firstName,lastName
152352543,C. Li,C.,Li
2227922763,Q. Li,Q.,Li
51893097,X. Lyu,X.,Lyu
2227734805,Y. Mao,Y.,Mao
2348304211,J. Peng,J.,Peng
2226869567,S. Qian,S.,Qian
2154479633,X. Sun,X.,Sun
2234517307,D. Wang,D.,Wang
2339247320,J. Xiao,J.,Xiao
144955350,Hang Yang,Hang,Yang
2107133989,M. Lu,M.,Lu
143848239,Z. You,Z.,You
2220077275,X. Gao,X.,Gao
152389574,D. Leggat,D.,Leggat
91980194,H. Okawa,H.,Okawa
2242226710,Y. Zhang,Y.,Zhang
2216411205,Z. Lin,Z.,Lin
2218116925,C. Lu,C.,Lu
49228525,M. Xiao,M.,Xiao
2256606618,C. Avila,C.,Avila
2217225214,D. Barbosa Trujillo,D.,Barbosa Trujillo
2226868076,A. Cabrera,A.,Cabrera
2227588671,C. Florez,C.,Florez
144389017,J. Fraga,J.,Fraga
1381646042,J. Mejia Guisao,J.,Mejia Guisao
143904362,F. Ramirez,F.,Ramirez
2107267956,M. Rodriguez,M.,Rodriguez
152577335,J. Ruiz Alvarez,J.,Ruiz Alvarez
152144910,D. Giljanovic,D.,Giljanovic
2227941012,N. Godinovic,N.,Godinovic
118366322,D. Lelas,D.,Lelas
2264586940,I. Puljak,I.,Puljak
145305802,Z. Antunović,Z.,Antunović
2226924702,M. Kovač,M.,Kovač
152396992,T. Šćulac,T.,Šćulac
145357135,V. Brigljevic,V.,Brigljevic
1721784368,B. Chitroda,B.,Chitroda
152236556,D. Ferencek,D.,Ferencek
2107529406,S. Mishra,S.,Mishra
145976199,M. Roguljic,M.,Roguljic
144812224,A. Starodumov,A.,Starodumov
152597141,T. Susa,T.,Susa
103024965,A. Attikis,A.,Attikis
1670573495,K. Christoforou,K.,Christoforou
147509239,M. Kolosova,M.,Kolosova
1380593126,S. Konstantinou,S.,Konstantinou
2226869363,J. Mousa,J.,Mousa
2227602767,C. Nicolaou,C.,Nicolaou
2226924527,F. Ptochos,F.,Ptochos
144289948,P. Razis,P.,Razis
9823350,H. Rykaczewski,H.,Rykaczewski
102546241,H. Saka,H.,Saka
103527662,A. Stepennov,A.,Stepennov
52195533,M. Finger,M.,Finger
152394626,A. Kveton,A.,Kveton
104214558,E. Ayala,E.,Ayala
115755307,E. Carrera Jarrin,E.,Carrera Jarrin
83808681,A. Abdelalim,A.,Abdelalim
145557934,E. Salama,E.,Salama
2219399003,M. Abdullah Al-Mashad,M.,Abdullah Al-Mashad
92186754,M. Mahmoud,M.,Mahmoud
152398207,S. Bhowmik,S.,Bhowmik
87402842,R. K. Dewanjee,R.,K. Dewanjee
50857250,K. Ehataht,K.,Ehataht
116522899,M. Kadastik,M.,Kadastik
49729816,T. Lange,T.,Lange
1388711187,S. Nandan,S.,Nandan
2142200656,C. Nielsen,C.,Nielsen
95924648,J. Pata,J.,Pata
145618985,M. Raidal,M.,Raidal
1412354381,L. Tani,L.,Tani
6422198,C. Veelken,C.,Veelken
152533052,P. Eerola,P.,Eerola
122217951,H. Kirschenmann,H.,Kirschenmann
50525362,K. Osterberg,K.,Osterberg
102804226,M. Voutilainen,M.,Voutilainen
2123070886,S. Bharthuar,S.,Bharthuar
15687434,E. Brücken,E.,Brücken
2107510086,F. Garcia,F.,Garcia
152477406,J. Havukainen,J.,Havukainen
1390602787,M. S. Kim,M.,S. Kim
2226868111,R. Kinnunen,R.,Kinnunen
143970692,T. Lampén,T.,Lampén
1383163066,K. Lassila-Perini,K.,Lassila-Perini
2226867296,S. Lehti,S.,Lehti
144275113,T. Lindén,T.,Lindén
104251524,M. Lotti,M.,Lotti
98871280,L. Martikainen,L.,Martikainen
101472464,M. Myllymäki,M.,Myllymäki
102245770,J. Ott,J.,Ott
2107903,M. Rantanen,M.,Rantanen
32840757,H. Siikonen,H.,Siikonen
145777501,E. Tuominen,E.,Tuominen
103067557,J. Tuominiemi,J.,Tuominiemi
103531428,P. Luukka,P.,Luukka
50603978,H. Petrow,H.,Petrow
4232200,T. Tuuva,T.,Tuuva
153360115,C. Amendola,C.,Amendola
4482617,M. Besançon,M.,Besançon
2226863768,F. Couderc,F.,Couderc
143703166,M. Dejardin,M.,Dejardin
144611868,D. Denegri,D.,Denegri
39886247,J. Faure,J.,Faure
2061781324,F. Ferri,F.,Ferri
2264582901,S. Ganjour,S.,Ganjour
41175935,P. Gras,P.,Gras
134009600,G. Hamel de Monchenault,G.,Hamel de Monchenault
103415785,P. Jarry,P.,Jarry
2193799639,V. Lohezic,V.,Lohezic
2264568184,J. Malcles,J.,Malcles
2226869405,J. Rander,J.,Rander
102776113,A. Rosowsky,A.,Rosowsky
1402853577,M. Sahin,M.,Sahin
1382866763,A. Savoy-Navarro,A.,Savoy-Navarro
2165934956,P. Simkina,P.,Simkina
2255343992,M. Titov,M.,Titov
1405289516,C. Baldenegro Barrera,C.,Baldenegro Barrera
2226927721,F. Beaudette,F.,Beaudette
2003569053,A. Buchot Perraguin,A.,Buchot Perraguin
145005957,P. Busson,P.,Busson
104310524,A. Cappati,A.,Cappati
2227603800,C. Charlot,C.,Charlot
1663259525,F. Damas,F.,Damas
2228127740,O. Davignon,O.,Davignon
152186635,B. Diab,B.,Diab
103130880,G. Falmagne,G.,Falmagne
2106598044,B. Fontana Santos Alves,B.,Fontana Santos Alves
2217518669,S. Ghosh,S.,Ghosh
134641797,R. Granier de Cassagnac,R.,Granier de Cassagnac
2004198936,A. Hakimi,A.,Hakimi
9095826,B. Harikrishnan,B.,Harikrishnan
39738361,Gang Liu,Gang,Liu
2137809020,J. Motta,J.,Motta
2228029002,M. Nguyen,M.,Nguyen
2223256779,C. Ochando,C.,Ochando
1382070586,L. Portalès,L.,Portalès
2227223550,R. Salerno,R.,Salerno
34739564,U. Sarkar,U.,Sarkar
3934445,J. Sauvan,J.,Sauvan
144161107,Y. Sirois,Y.,Sirois
146203396,A. Tarabini,A.,Tarabini
2083295097,E. Vernazza,E.,Vernazza
2264584117,A. Zabi,A.,Zabi
2226869359,A. Zghiche,A.,Zghiche
144643975,J. Agram,J.,Agram
144848298,J. Andrea,J.,Andrea
2042075045,D. Apparu,D.,Apparu
145604830,D. Bloch,D.,Bloch
103744335,G. Bourgatte,G.,Bourgatte
2420968492,J. Brom,J.,Brom
2235085176,E. Chabert,E.,Chabert
2228129905,C. Collard,C.,Collard
2042077885,D. Darej,D.,Darej
2255356300,U. Goerlach,U.,Goerlach
1578186654,C. Grimault,C.,Grimault
6484882,A. Le Bihan,A.,Le Bihan
144961627,P. Van Hove,P.,Van Hove
2264559757,S. Beauceron,S.,Beauceron
2217234375,B. Blancon,B.,Blancon
2264587851,G. Boudoul,G.,Boudoul
1388562297,A. Carle,A.,Carle
143774139,N. Chanon,N.,Chanon
2217994625,J. Choi,J.,Choi
2226867959,D. Contardo,D.,Contardo
2223256700,P. Depasse,P.,Depasse
152350204,C. Dozen,C.,Dozen
145118408,H. El Mamouni,H.,El Mamouni
2228030931,J. Fay,J.,Fay
2264587749,S. Gascon,S.,Gascon
2245917775,M. Gouzevitch,M.,Gouzevitch
152236557,G. Grenier,G.,Grenier
2226867965,B. Ille,B.,Ille
2264558380,I. Laktineh,I.,Laktineh
145495405,M. Lethuillier,M.,Lethuillier
145694574,L. Mirabito,L.,Mirabito
104168059,S. Perriès,S.,Perriès
1387807425,L. Torterotot,L.,Torterotot
134488290,M. Vander Donckt,M.,Vander Donckt
152455450,P. Verdier,P.,Verdier
145230252,S. Viret,S.,Viret
108185346,D. Chokheli,D.,Chokheli
103695136,I. Lomidze,I.,Lomidze
104290986,Z. Tsamalaidze,Z.,Tsamalaidze
87417224,V. Botta,V.,Botta
2226867956,L. Feld,L.,Feld
2226867553,K. Klein,K.,Klein
2235269953,M. Lipinski,M.,Lipinski
152158077,D. Meuser,D.,Meuser
145439871,A. Pauls,A.,Pauls
2138805565,N. Röwert,N.,Röwert
152897148,M. Teroerde,M.,Teroerde
114791624,S. Diekmann,S.,Diekmann
2046209652,A. Dodonova,A.,Dodonova
11450030,N. Eich,N.,Eich
2004199540,D. Eliseev,D.,Eliseev
2264476557,M. Erdmann,M.,Erdmann
151383144,P. Fackeldey,P.,Fackeldey
102666467,D. Fasanella,D.,Fasanella
35259653,B. Fischer,B.,Fischer
2226924712,T. Hebbeker,T.,Hebbeker
2227363649,K. Hoepfner,K.,Hoepfner
151482485,F. Ivone,F.,Ivone
112940577,M. Lee,M.,Lee
5248894,L. Mastrolorenzo,L.,Mastrolorenzo
115829870,M. Merschmeyer,M.,Merschmeyer
36083688,A. Meyer,A.,Meyer
152211541,S. Mondal,S.,Mondal
2255363278,S. Mukherjee,S.,Mukherjee
1401025119,D. Noll,D.,Noll
150914526,A. Novák,A.,Novák
17119367,F. Nowotny,F.,Nowotny
113179141,A. Pozdnyakov,A.,Pozdnyakov
152547984,Y. Rath,Y.,Rath
2206013674,W. Redjeb,W.,Redjeb
2264587143,H. Reithler,H.,Reithler
2231231409,A. Schmidt,A.,Schmidt
1381377479,S. Schuler,S.,Schuler
2109623941,A. Sharma,A.,Sharma
2004195431,L. Vigilante,L.,Vigilante
1381377304,S. Wiedenbeck,S.,Wiedenbeck
103434959,S. Zaleski,S.,Zaleski
1477596783,C. Dziwok,C.,Dziwok
2226823355,G. Flügge,G.,Flügge
134863735,W. Haj Ahmad,W.,Haj Ahmad
145212547,O. Hlushchenko,O.,Hlushchenko
145586417,T. Kress,T.,Kress
2223267998,A. Nowack,A.,Nowack
2227577998,O. Pooth,O.,Pooth
2264582907,A. Stahl,A.,Stahl
103951776,T. Ziemons,T.,Ziemons
102980785,A. Zotz,A.,Zotz
1912125057,H. Aarup Petersen,H.,Aarup Petersen
134349086,M. Aldaya Martin,M.,Aldaya Martin
1381377422,P. Asmuss,P.,Asmuss
2004735539,S. Baxter,S.,Baxter
2141729920,M. Bayatmakou,M.,Bayatmakou
102490900,O. Behnke,O.,Behnke
113838044,A. Bermudez Martinez,A.,Bermudez Martinez
152911387,S. Bhattacharya,S.,Bhattacharya
133567240,A. Bin Anuar,A.,Bin Anuar
117926956,F. Blekman,F.,Blekman
2262771794,K. Borras,K.,Borras
122977231,D. Brunner,D.,Brunner
2388822610,A. Campbell,A.,Campbell
49761237,A. Cardini,A.,Cardini
2218859760,C. Cheng,C.,Cheng
2126619228,F. Colombina,F.,Colombina
104153809,S. Consuegra Rodríguez,S.,Consuegra Rodríguez
118519004,G. Correia Silva,G.,Correia Silva
2106596677,M. De Silva,M.,De Silva
145141344,L. Didukh,L.,Didukh
2235085109,G. Eckerlin,G.,Eckerlin
2226869885,D. Eckstein,D.,Eckstein
1685556175,L. I. Estévez Baños,L.,I. Estévez Baños
2118590863,O. Filatov,O.,Filatov
152293355,Ettore Gallo,Ettore,Gallo
2226868069,A. Geiser,A.,Geiser
103712545,A. Giraldi,A.,Giraldi
2165935277,G. Greau,G.,Greau
113969636,A. Grohsjean,A.,Grohsjean
2190750580,V. Guglielmi,V.,Guglielmi
145116150,M. Guthoff,M.,Guthoff
1390197499,A. Jafari,A.,Jafari
152180753,N. Z. Jomhari,N.,Z. Jomhari
152370115,B. Kaech,B.,Kaech
6378594,M. Kasemann,M.,Kasemann
102267307,H. Kaveh,H.,Kaveh
2249473749,C. Kleinwort,C.,Kleinwort
2235269695,R. Kogler,R.,Kogler
144554937,M. Komm,M.,Komm
145196719,D. Krücker,D.,Krücker
143670057,W. Lange,W.,Lange
13486676,D. Leyva Pernia,D.,Leyva Pernia
2226868097,K. Lipka,K.,Lipka
2235085173,W. Lohmann,W.,Lohmann
2264584167,R. Mankel,R.,Mankel
1382867150,I. Melzer-Pellmann,I.,Melzer-Pellmann
2140519209,M. Mendizabal Morentin,M.,Mendizabal Morentin
104008446,J. Metwally,J.,Metwally
2264615552,A. Meyer,A.,Meyer
15938841,G. Milella,G.,Milella
88362748,M. Mormile,M.,Mormile
2226868072,A. Mussgiller,A.,Mussgiller
87304867,A. Nürnberg,A.,Nürnberg
1712183334,Y. Otarid,Y.,Otarid
1398561415,D. Pérez Adán,D.,Pérez Adán
2255344425,A. Raspereza,A.,Raspereza
2118580968,B. Ribeiro Lopes,B.,Ribeiro Lopes
2103537272,J. Rübenach,J.,Rübenach
152137964,A. Saggio,A.,Saggio
103913433,A. Saibel,A.,Saibel
114201748,M. Savitskyi,M.,Savitskyi
96250022,M. Scham,M.,Scham
104291167,V. Scheurer,V.,Scheurer
47988667,S. Schnake,S.,Schnake
152427365,P. Schütze,P.,Schütze
94609126,C. Schwanenberger,C.,Schwanenberger
100802762,M. Shchedrolosiev,M.,Shchedrolosiev
1685604186,R. Sosa Ricardo,R.,Sosa Ricardo
49109141,D. Stafford,D.,Stafford
152371540,N. Tonon,N.,Tonon
116450294,M. Van De Klundert,M.,Van De Klundert
25693492,F. Vazzoler,F.,Vazzoler
2124596632,A. Ventura Barroso,A.,Ventura Barroso
2264568362,R. Walsh,R.,Walsh
1742178742,D. Walter,D.,Walter
117898389,Q. Wang,Q.,Wang
152410755,Y. Wen,Y.,Wen
49021120,K. Wichmann,K.,Wichmann
40269353,L. Wiens,L.,Wiens
2223256590,C. Wissing,C.,Wissing
1729309938,S. Wuchterl,S.,Wuchterl
2146304491,Y. Yang,Y.,Yang
2215746301,A. Zimermmane Castro Santos,A.,Zimermmane Castro Santos
2078222015,A. Albrecht,A.,Albrecht
2048422733,S. Albrecht,S.,Albrecht
2297412551,M. Antonello,M.,Antonello
152223885,S. Bein,S.,Bein
88097174,L. Benato,L.,Benato
2004715827,M. Bonanomi,M.,Bonanomi
2226868056,P. Connor,P.,Connor
1912153905,K. De Leo,K.,De Leo
1388384363,M. Eich,M.,Eich
1381056729,K. El Morabit,K.,El Morabit
115186701,F. Feindt,F.,Feindt
31258393,A. Fröhlich,A.,Fröhlich
1401451650,C. Garbers,C.,Garbers
2226868048,E. Garutti,E.,Garutti
2018499747,M. Hajheidari,M.,Hajheidari
2255501752,J. Haller,J.,Haller
145419726,A. Hinzmann,A.,Hinzmann
50062805,H. Jabusch,H.,Jabusch
152493927,G. Kasieczka,G.,Kasieczka
3624864,M. Zheng,M.,Zheng
32445687,Z. Sui,Z.,Sui
17275501,Zhangrong Li,Zhangrong,Li
2799802,A. Rangan,A.,Rangan
51023673,A. Hajrajabi,A.,Hajrajabi
2272350303,Mohsen Maleki,Mohsen,Maleki
2286823473,C. Hoose,C.,Hoose
117213939,M. Karrer,M.,Karrer
73526753,C. Barthlott,C.,Barthlott
2258260415,A. Waluyo,A.,Waluyo
145325770,L. Hakim,L.,Hakim
2060745240,S. Rahayu,S.,Rahayu
2064260103,Antonio Krüger,Antonio,Krüger
2339595595,A.E. Kairatova,A.E.,Kairatova
2339596212,N.S. Kamzanov,N.S.,Kamzanov
2401993614,T. Beketov,T.,Beketov
2339595588,A.Z. Abekova,A.Z.,Abekova
2339593874,K.K. Zabiyeva,K.K.,Zabiyeva
2108442403,Weitao Wang,Weitao,Wang
2377244745,Ruyang Liu,Ruyang,Liu
1948247850,Meng Wang,Meng,Wang
27379874,Sen Wang,Sen,Wang
144950946,Xiaojun Chang,Xiaojun,Chang
2144353126,Yang Chen,Yang,Chen
2000286559,Guo-Chen Zhao,Guo-Chen,Zhao
2108578,Y. Qiu,Y.,Qiu
2116231628,C. Liu,C.,Liu
2325025951,Huan-Yu 环宇 Teng 滕,Huan-Yu,环宇 Teng 滕
2177209846,F. Dai 戴,F.,Dai 戴
2273384994,A. Howard,A.,Howard
66329976,H. Isaacson,H.,Isaacson
102269349,R. Rubenzahl,R.,Rubenzahl
102240498,I. Angelo,I.,Angelo
2111681805,A. Polanski,A.,Polanski
2274572903,Ziwei Wang,Ziwei,Wang
2146531550,Lei Lei,Lei,Lei
1384106749,Hao Jiao,Hao,Jiao
2117930586,Lei Feng,Lei,Feng
2109755826,Yizhou Fan,Yizhou,Fan
2153675710,Yang Wang,Yang,Wang
2111485148,Lei Zhao,Lei,Zhao
1738559,Xiaoyang Yu,Xiaoyang,Yu
2117103720,Yu Sun,Yu,Sun
2157557465,J. Guo,J.,Guo
143855631,M. Ma,M.,Ma
39462848,L. Qu,L.,Qu
3890745,M. Shen,M.,Shen
40142241,T. Dou,T.,Dou
2252512902,K. Wang,K.,Wang
14817393,Suhyun Yoon,Suhyun,Yoon
145705534,M. Harris,M.,Harris
147095042,Jukka Kopra,Jukka,Kopra
3535236,E. Litonius,E.,Litonius
10865981,P. Pekkarinen,P.,Pekkarinen
2059570682,Merja R. Laitinen,Merja,R. Laitinen
31449063,J. Heinonen,J.,Heinonen
2386155324,Luca Fontanelli,Luca,Fontanelli
2199398190,Tomi P Mäkiaho,Tomi,P Mäkiaho
4967759,M. Skrifvars,M.,Skrifvars
14687642,D. Appleton,D.,Appleton
2074166178,D. A. Demin,D.,A. Demin
49453960,A. Kulesh,A.,Kulesh
90412322,S. Enginoev,S.,Enginoev
2140879963,V. V. Demetskaya,V.,V. Demetskaya
51246548,D. Kozmin,D.,Kozmin
2182780616,E. V. Demina,E.,V. Demina
12511002,D. Stompel,D.,Stompel
2090261253,P. Astanin,P.,Astanin
3037162,H. Keun,H.,Keun
5481361,O. Beckonert,O.,Beckonert
30278231,J. Griffin,J.,Griffin
38698975,C. Richter,C.,Richter
8264815,D. Moskau,D.,Moskau
2528627,J. Lindon,J.,Lindon
1829276,J. Nicholson,J.,Nicholson
144999894,F. Suárez,F.,Suárez
2059912336,E. Guzmán,E.,Guzmán
144109812,J. Muñoz,J.,Muñoz
153308481,J. Bachmann,J.,Bachmann
104710928,C. Ortiz,C.,Ortiz
48537891,C. Alister,C.,Alister
35012910,M. Kogan,M.,Kogan
13317160,Jill Alliman,Jill,Alliman
1913543,S. Stapleton,S.,Stapleton
47583515,Jennifer Wright,Jennifer,Wright
121508413,K. Bauer,K.,Bauer
120715717,Kate Slider,Kate,Slider
31494555,Diana R. Jolles,Diana,R. Jolles
31179962,Mostafa Al‐Gabalawy,Mostafa,Al‐Gabalawy
2091797683,Khamdun Khamdun,Khamdun,Khamdun
2035836315,S. Suparmi,S.,Suparmi
73759107,M. Maridi,M.,Maridi
2079440273,A. Rusilowati,A.,Rusilowati
34628967,F. Crea,F.,Crea
5159218,D. Milea,D.,Milea
2197235,S. Sammartano,S.,Sammartano
2151025,H. Norouzi,H.,Norouzi
2472014,M. Temimi,M.,Temimi
2408991,R. Khanbilvardi,R.,Khanbilvardi
2056449450,Shudong Ou,Shudong,Ou
2280708338,Ming Zhao,Ming,Zhao
2302256059,Baotong Li,Baotong,Li
2281394701,Yue Zhang,Yue,Zhang
2280627224,Sen Li,Sen,Li
2281059301,Hao Wu,Hao,Wu
2221575993,Hritvik Jain,Hritvik,Jain
2358757192,Mariam Shahabi,Mariam,Shahabi
2183993037,Aimen Shafiq,Aimen,Shafiq
2336289191,S. Agrawal,S.,Agrawal
2358689577,Marwan S. Saad,Marwan,S. Saad
2248676535,Barry L. Sharaf,Barry,L. Sharaf
2248674728,P. Gordon,P.,Gordon
2251749071,Dawn Abbott,Dawn,Abbott
5958866,S. Vallabhajosyula,S.,Vallabhajosyula
1389243693,W. Vahlensieck,W.,Vahlensieck
150297277,Stefan Heim,Stefan,Heim
97886058,Brigitte Patz,Brigitte,Patz
34640680,K. Sahin,K.,Sahin
2412561316,Mostafa Hamidifard,Mostafa,Hamidifard
2412555556,Samar Nikfarjad,Samar,Nikfarjad
2412563248,Hosein Pirmohammadi,Hosein,Pirmohammadi
46433932,Rezvan Nasiri,Rezvan,Nasiri
2875058,M. N. Ahmadabadi,M.,N. Ahmadabadi
4085856,D. Mould,D.,Mould
3993318,R. Upton,R.,Upton
14771979,Jessica Wojciechowski,Jessica,Wojciechowski
2390648607,Vijaya Kumari B,Vijaya,Kumari B
2390647602,Swetha Kora,Swetha,Kora
2380696933,Vishwanath Bijalwan,Vishwanath,Bijalwan
117716937,Özlem Onaran,Özlem,Onaran
108013201,Cem Oyvat,Cem,Oyvat
146603469,Eurydice Fotopoulou,Eurydice,Fotopoulou
2085932253,I. Sugita,I.,Sugita
2225342345,I. G. T. Pastika,I.,G. T. Pastika
2225342055,I. M. G. Puasa,I.,M. G. Puasa
48585882,Chenxi Wang,Chenxi,Wang
2599057,S. Platnick,S.,Platnick
143782446,Zhibo Zhang,Zhibo,Zhang
39039438,K. Meyer,K.,Meyer
2327836169,Ping Yang,Ping,Yang
2055592919,R. Awad,R.,Awad
2206374314,Noha Hassan AbdElfattah Mohamed,Noha,Hassan AbdElfattah Mohamed
47248578,N. Sartori,N.,Sartori
2291207140,Said Arturo Sanchez,Said,Arturo Sanchez
144741299,Dayane Oliveira,Dayane,Oliveira
16286456,Sherif Hosney,Sherif,Hosney
4212352,P. Zoidis,P.,Zoidis
2291106749,William Martin,William,Martin
2247256404,Luiz Gonzaga,Luiz,Gonzaga
1398376959,M. Rocha,M.,Rocha
5649647,R. Stolarski,R.,Stolarski
92091527,C. Hagberg,C.,Hagberg
6415167,D. Shugar,D.,Shugar
2273224269,Guilherme de Arruda Carvalho Freitas,Guilherme,de Arruda Carvalho Freitas
2126253917,Fábio Ricardo Mizuno Lemos,Fábio,Ricardo Mizuno Lemos
47851995,A. Metallinou,A.,Metallinou
144609681,Jian Cheng,Jian,Cheng
34673652,R. Bryant,R.,Bryant
2044250,S. German,S.,German
1888350,M. Velev,M.,Velev
2276638645,V. S. Zhukov,V.,S. Zhukov
1472873014,Soonbin Lee,Soonbin,Lee
51299242,Jong-Beom Jeong,Jong-Beom,Jeong
2267529,Eun‐Seok Ryu,Eun‐Seok,Ryu
101264334,Qingxue Shang,Qingxue,Shang
2021469813,Tao Wang,Tao,Wang
1492114964,Ji-chao Li,Ji-chao,Li
5879256,A. Neesse,A.,Neesse
6503847,T. Heumann,T.,Heumann
47326724,C. Görg,C.,Görg
47367400,A. Kießling,A.,Kießling
48456364,K. Klose,K.,Klose
152791304,T. Gress,T.,Gress
46921860,M. Steinkamp,M.,Steinkamp
2313510841,M. Asraf H.,M.,Asraf H.
2313512717,Nur Dalila K.A.,Nur,Dalila K.A.
2313513372,Nor Kamariah Kasmin@Bajuri,Nor,Kamariah Kasmin@Bajuri
2313513944,Zakiah M.Y.,Zakiah,M.Y.
2313510808,Siti Mariam Mohammad Ilyas,Siti,Mariam Mohammad Ilyas
2313511900,Nooritawati M.T.,Nooritawati,M.T.
34625409,H. Whitaker,H.,Whitaker
2159928480,C. Paddy Farrington,C.,Paddy Farrington
3573206,B. Spiessens,B.,Spiessens
2695699,P. Musonda,P.,Musonda
49282444,Daniel Hailu,Daniel,Hailu
3958037,S. Semina,S.,Semina
1398501957,M. Maienschein-Cline,M.,Maienschein-Cline
4941509,E. Alarid,E.,Alarid
1870754,C. Sartorius,C.,Sartorius
4274133,J. Frasor,J.,Frasor
2157451271,Adam Dawid,Adam,Dawid
3389750,C. Borzikowsky,C.,Borzikowsky
1397318508,S. Freitag-Wolf,S.,Freitag-Wolf
2157467220,Sabine Herlitzius,Sabine,Herlitzius
144654789,H. Wenz,H.,Wenz
145083234,J. Wiltfang,J.,Wiltfang
5506649,K. Hertrampf,K.,Hertrampf
1397740991,R. Biuk-Aghai,R.,Biuk-Aghai
2110614875,Muye Yang,Muye,Yang
1863458,P. Pang,P.,Pang
3299253,W. H. Ao,W.,H. Ao
143601468,S. Fong,S.,Fong
2531803,Yain-Whar Si,Yain-Whar,Si
29800064,Futoshi Futami,Futoshi,Futami
6185326,Masahiro Fujisawa,Masahiro,Fujisawa
2101109053,N. Mandasari,N.,Mandasari
1396548733,Tappanya Yamseang,Tappanya,Yamseang
1995014392,Chutima Churee,Chutima,Churee
12512922,Praneet Sajjachareonpong,Praneet,Sajjachareonpong
1454037328,Bensachee Pattamadilok,Bensachee,Pattamadilok
2377720,A. Nejat,A.,Nejat
2369755770,Roxana J. Javid,Roxana,J. Javid
4704127,Souparno Ghosh,Souparno,Ghosh
32177570,Saeed Moradi,Saeed,Moradi
2258757827,Yuxin Wang,Yuxin,Wang
2258680333,Botian Jiang,Botian,Jiang
2348619880,Yiran Guo,Yiran,Guo
2257302315,Quan Gan,Quan,Gan
2256635267,David Wipf,David,Wipf
2284750473,Xuanjing Huang,Xuanjing,Huang
2282972251,Xipeng Qiu,Xipeng,Qiu
47156908,Alexander Testa,Alexander,Testa
97568334,Yunqiang Xue,Yunqiang,Xue
2155735356,Qifang Kong,Qifang,Kong
2151607373,Feng Sun,Feng,Sun
2155736868,Meng Zhong,Meng,Zhong
2155723641,Haokai Tu,Haokai,Tu
119899112,Caifeng Tan,Caifeng,Tan
47550461,Hongzhi Guan,Hongzhi,Guan
2133571,Bochra Boughzala,Bochra,Boughzala
2111677493,Christoph Gärtner,Christoph,Gärtner
1807668,B. Koldehofe,B.,Koldehofe
2113833460,M. Wong,M.,Wong
108696091,M. Wells,M.,Wells
72068822,D. Zamanzadeh,D.,Zamanzadeh
2077503209,Samir Akre,Samir,Akre
2677079,J. Pevnick,J.,Pevnick
144217742,Alex A. T. Bui,Alex,A. T. Bui
3570701,K. Gregory,K.,Gregory
2294604884,Khizar Hayat,Khizar,Hayat
2260618241,Qingyu Zhang,Qingyu,Zhang
2056705543,C. Weiss,C.,Weiss
145821100,G. Torosyan,G.,Torosyan
9820563,R. Wallenstein,R.,Wallenstein
3303320,R. Beigang,R.,Beigang
2577431,Y. Avetisyan,Y.,Avetisyan
4713944,S. Ooki,S.,Ooki
2154369733,Hiba Chelabi,Hiba,Chelabi
2860683,Tarek Khadir,Tarek,Khadir
2026478,B. Chikhaoui,B.,Chikhaoui
3218712,A. Telmoudi,A.,Telmoudi
2331285061,William B. Counter,William,B. Counter
32018191,I. Q. Wang,I.,Q. Wang
2247191734,Troy Farncombe,Troy,Farncombe
5684937,N. Labiris,N.,Labiris
33759798,M. Rota,M.,Rota
6404527,R. Bellocco,R.,Bellocco
144733948,L. Scotti,L.,Scotti
4348153,I. Tramacere,I.,Tramacere
77383407,M. Jenab,M.,Jenab
5551965,G. Corrao,G.,Corrao
3926968,C. la Vecchia,C.,la Vecchia
6099499,P. Boffetta,P.,Boffetta
2251835910,V. Bagnardi,V.,Bagnardi
3411672,S. Nabavi,S.,Nabavi
31043248,S. Gill,S.,Gill
2889350,Minxian Xu,Minxian,Xu
2835378,Mohammad Masdari,Mohammad,Masdari
3052818,Peter Garraghan,Peter,Garraghan
2329141562,Runsheng Benson Guo,Runsheng,Benson Guo
2329104785,Utkarsh Anand,Utkarsh,Anand
2176381,K. Daudjee,K.,Daudjee
2280098390,Rathijit Sen,Rathijit,Sen
2402680,Barbara Derriks,Barbara,Derriks
123040229,Dominique Willems,Dominique,Willems
1396643633,Itay Mosafi,Itay,Mosafi
145709717,Eli David,Eli,David
1712586,N. Netanyahu,N.,Netanyahu
1584083226,Ovundah Wofuru-Nyenke,Ovundah,Wofuru-Nyenke
2334823390,K. Cherabuddi,K.,Cherabuddi
36851101,M. Tagliamonte,M.,Tagliamonte
5318064,J. Lednicky,J.,Lednicky
2308616356,D. A. Ostrov,D.,A. Ostrov
2293252373,T. L. Moquin,T.,L. Moquin
2334823392,V. K. Thoomkuntla,V.,K. Thoomkuntla
2334823415,B. Bourgeois,B.,Bourgeois
2340797778,V. S. Kollu,V.,S. Kollu
6044522,N. M. Iovine,N.,M. Iovine
2334822824,P. Myers,P.,Myers
2308619391,M. Salemi,M.,Salemi
2252488154,J. Morris,J.,Morris
5686992,Leon Yao,Leon,Yao
40144526,Caroline Lo,Caroline,Lo
2074246020,I. Nir,I.,Nir
145176257,S. Tan,S.,Tan
2169942927,Ariel Evnine,Ariel,Evnine
1977806,Adam Lerer,Adam,Lerer
1970752,A. Peysakhovich,A.,Peysakhovich
1402535054,Christina Bohk-Ewald,Christina,Bohk-Ewald
37451912,C. Dudel,C.,Dudel
